epoch,loss
0,5.799363136291504
1,2.927992343902588
2,2.2068097591400146
3,1.9521408081054688
4,1.8253282308578491
5,1.709301233291626
6,1.6426622867584229
7,1.593553066253662
8,1.5458916425704956
9,1.5128949880599976
10,1.4774595499038696
11,1.4780364036560059
12,1.4551478624343872
13,1.447186827659607
14,1.4283915758132935
15,1.4173052310943604
16,1.3978351354599
17,1.3935444355010986
18,1.3669687509536743
19,1.372761845588684
20,1.3781245946884155
21,1.3678394556045532
22,1.3318369388580322
23,1.343296766281128
24,1.3315098285675049
25,1.3603416681289673
26,1.333707332611084
27,1.326259732246399
28,1.3101884126663208
29,1.2990005016326904
30,1.2890350818634033
31,1.3016879558563232
32,1.2960530519485474
33,1.2822599411010742
34,1.2829996347427368
35,1.2929891347885132
36,1.2806451320648193
37,1.2838451862335205
38,1.250788927078247
39,1.2757595777511597
40,1.252037763595581
41,1.2411867380142212
42,1.25723135471344
43,1.2559927701950073
44,1.2527503967285156
45,1.2364528179168701
46,1.2347480058670044
47,1.2369859218597412
48,1.2176350355148315
49,1.2362984418869019
50,1.2290310859680176
51,1.2471039295196533
52,1.224355697631836
53,1.2302347421646118
54,1.2270230054855347
55,1.2307568788528442
56,1.2281029224395752
57,1.219459891319275
58,1.2090123891830444
59,1.2112576961517334
60,1.201668381690979
61,1.208485722541809
62,1.208078145980835
63,1.1995905637741089
64,1.21575927734375
65,1.2236660718917847
66,1.220205307006836
67,1.2080841064453125
68,1.1931899785995483
69,1.1972068548202515
70,1.1945607662200928
71,1.2045073509216309
72,1.203147292137146
73,1.2071971893310547
74,1.1950019598007202
75,1.1946808099746704
76,1.1915862560272217
77,1.1920044422149658
78,1.192754864692688
79,1.1883385181427002
80,1.177673101425171
81,1.1970797777175903
82,1.1886101961135864
83,1.1862739324569702
84,1.1936428546905518
85,1.1786350011825562
86,1.2343947887420654
87,1.2099663019180298
88,1.1794461011886597
89,1.188156247138977
90,1.1817303895950317
91,1.1810816526412964
92,1.1830012798309326
93,1.1734167337417603
94,1.1880723237991333
95,1.1692200899124146
96,1.1836841106414795
97,1.1927533149719238
98,1.1778055429458618
99,1.18158757686615
