none,doy,hour_of_day,Depth_m,WaterTemp_C,Cloud_cov_fraction,DewPoint_C,AirTemp_C,Pressure_hPa,WWind_m.s,SWind_m.s,Datetime,val_period,Depth_m_raw,group_number
7.181523966544457,0.2462840844912907,-0.17158608384779883,0.6440604764267187,-0.5940125688259966,0.09464690565105738,0.3768958918699958,0.2325897319352821,-0.11790956193144653,-0.08528666585683564,0.1125072187015822,2021-10-27 00:00:00,10,0,1
7.181523952597391,0.23536170389133648,-0.12917755974406686,0.6391270063241339,-0.6839840870949286,0.13696847040395765,0.4011164739339268,0.37660902755390163,-0.11197876186662192,-0.03626361262018374,-0.11091588211564563,2021-10-27 01:00:00,10,0,1
7.1815239403729,0.20618321324563482,-0.13290912783118836,0.6668696014464579,-0.6473961204347243,0.12087038463689415,0.40988187112133906,0.3972706848714529,-0.11460199476128641,-0.03973687138796622,-0.10014550945553269,2021-10-27 02:00:00,10,0,1
7.181523958504855,0.1837529897979947,-0.13537715451109322,0.6397144392421354,-0.6861257367061082,0.12462873178850364,0.39212926979797896,0.3917765827277714,-0.045691327258349235,0.01596023039790151,-0.12078857062606807,2021-10-27 03:00:00,10,0,1
7.1815239346052975,0.2861193712435194,-0.13904256572122964,0.6858211886582927,-0.6351948864862271,0.16740523791825723,0.30858404818132545,0.3937767372077603,-0.016126818972003854,-0.1024197353632178,-0.21083502736672577,2021-10-27 04:00:00,10,0,1
7.181524010041097,0.1972104925103635,-0.17377542647265243,0.6027333662607975,-0.679045592580729,0.1090162736547391,0.29810304018426836,0.3483002148762604,-0.005322606831836607,-0.041281859116915176,0.11015150000233787,2021-10-27 05:00:00,10,0,1
7.18152401736896,0.06607855232508197,-0.14364035771367734,0.6115121539656898,-0.7896798550473552,0.09533693754751882,0.32233351430911383,0.3402109321036197,0.11589320373400847,0.010651609652043481,0.12202273697821853,2021-10-27 06:00:00,10,0,1
7.181524047015541,-0.16745420741416406,-0.14721850625606747,0.5981251350856949,-0.7663229000329539,0.2757650746156619,0.2789141160040782,0.2990998546777851,0.2042705217161067,0.039230369339557036,0.13652332626439412,2021-10-27 07:00:00,10,0,1
7.181524000287794,0.014746585890547004,-0.1399656449207627,0.6445717998703362,-0.8198769137524831,0.12978477618633388,0.3397060205334287,0.35958546838417205,0.3428024735654094,0.006150396315689255,-0.1182188328096968,2021-10-27 08:00:00,10,0,1
7.181524025036364,-0.1139921621021398,-0.18825386932551058,0.6205405252799433,-0.7939483215040346,0.27897793966755646,0.3353917242794448,0.34255603859226735,0.31551988947548215,0.09629024775037764,-0.14839255063774837,2021-10-27 09:00:00,10,0,1
