epoch,loss
0,6.062209129333496
1,3.010668992996216
2,2.3061697483062744
3,2.0653083324432373
4,1.87510085105896
5,1.7607626914978027
6,1.6559182405471802
7,1.603997826576233
8,1.548126220703125
9,1.5359175205230713
10,1.5004228353500366
11,1.4591861963272095
12,1.4408819675445557
13,1.4154322147369385
14,1.4267252683639526
15,1.3994053602218628
16,1.3929046392440796
17,1.3598225116729736
18,1.3489488363265991
19,1.3353263139724731
20,1.3337935209274292
21,1.3231844902038574
22,1.3226348161697388
23,1.3064544200897217
24,1.2923897504806519
25,1.289616584777832
26,1.2765617370605469
27,1.2814760208129883
28,1.2730021476745605
29,1.2573903799057007
30,1.2492985725402832
31,1.2508392333984375
32,1.2599352598190308
33,1.2424416542053223
34,1.2172579765319824
35,1.2329542636871338
36,1.2286897897720337
37,1.2216877937316895
38,1.2245172262191772
39,1.2191567420959473
40,1.210389256477356
41,1.2075730562210083
42,1.207653522491455
43,1.206737995147705
44,1.2013921737670898
45,1.198603868484497
46,1.1970200538635254
47,1.1889086961746216
48,1.1974693536758423
49,1.1971337795257568
50,1.1862983703613281
51,1.1818805932998657
52,1.1875206232070923
53,1.18343985080719
54,1.1764010190963745
55,1.1965419054031372
56,1.180622935295105
57,1.1752480268478394
58,1.1706277132034302
59,1.1824979782104492
60,1.1867941617965698
61,1.1627593040466309
62,1.157241940498352
63,1.1729207038879395
64,1.165442705154419
65,1.1663923263549805
66,1.167406678199768
67,1.1572892665863037
68,1.1625614166259766
69,1.1617860794067383
70,1.1598848104476929
71,1.1827383041381836
72,1.157484531402588
73,1.1633403301239014
74,1.1690726280212402
75,1.1569292545318604
76,1.1617612838745117
77,1.1584428548812866
78,1.1449382305145264
79,1.1490390300750732
80,1.1347893476486206
81,1.146830677986145
82,1.1367619037628174
83,1.1327382326126099
84,1.140852451324463
85,1.1470388174057007
86,1.1523360013961792
87,1.150444507598877
88,1.1266039609909058
89,1.1319873332977295
90,1.1243871450424194
91,1.135871171951294
92,1.1364630460739136
93,1.1394070386886597
94,1.1243975162506104
95,1.1441344022750854
96,1.1320180892944336
97,1.1282093524932861
98,1.1336288452148438
99,1.1337944269180298
