none,doy,hour_of_day,Depth_m,WaterTemp_C,Cloud_cov_fraction,DewPoint_C,AirTemp_C,Pressure_hPa,WWind_m.s,SWind_m.s,Datetime,val_period,Depth_m_raw,group_number
4.695583473397644,1.1119710399945055,0.03636923827812821,-0.5503574489173079,0.6367148638056384,0.18073341820423183,0.4807109194071114,0.4842682966079313,-0.2129993748021165,0.24505075836988377,0.5451905518990093,2019-10-28 22:00:00,10,10,3
4.695583512747488,1.1255103713686516,0.02441825119508223,-0.6022437029252965,0.599581376397087,0.16269161013843336,0.4107115996676468,0.36946301978995133,-0.00438262776373588,0.18719801028038385,0.6104467180172864,2019-10-29 00:00:00,10,10,3
4.695583484867117,1.2445442992636915,-0.1119788444708022,-0.6279441832010186,0.6108292439286237,0.19892847576708428,0.46770480035100687,0.4074692846483412,0.07056465952892821,-0.12179741109850073,0.611141597827249,2019-10-29 02:00:00,10,10,3
4.695583534867201,1.1731864716035685,-0.15761866981163142,-0.6354206970518862,0.5998620639119409,0.15104342234355905,0.447444752686573,0.44358835293154913,0.23630559185401956,-0.16062302772634818,0.6025505473708969,2019-10-29 04:00:00,10,10,3
4.695583539180675,1.165061273272329,-0.19720120141540054,-0.5526589381489927,0.5215072032300854,0.18593543539090585,0.4657640089581002,0.6099370650997326,0.16336653542035662,-0.24536688877139934,0.5970011894415277,2019-10-29 06:00:00,10,10,3
4.695583540470805,1.2071540341024765,-0.23646115094286546,-0.5642126010711402,0.5479335832826067,0.15947288351622424,0.5642171491808579,0.6104141937286273,0.1946264039567306,-0.16199384899350477,0.5806289050327218,2019-10-29 08:00:00,10,10,3
4.695583528700239,1.1721095650195172,-0.2810772797270299,-0.5391726789416017,0.4620720396308948,0.1918605915454068,0.5848001148330837,0.6665616761972303,0.21479122847788978,-0.4642594378898778,0.6123955298214,2019-10-29 10:00:00,10,10,3
4.695583464997425,1.2222559516346683,-0.2832507071623893,-0.5410801105758222,0.4664263658161142,0.21629413261845398,0.6511457152587252,0.756075422301658,0.10329537442351022,-0.6598479474474377,0.6475344546290912,2019-10-29 12:00:00,10,10,3
4.695583535984377,1.2437534388052292,-0.2737495101810453,-0.5693994432244094,0.4416634970691101,0.15392688205869598,0.5834117746456051,0.6655411414794149,0.16810979536388437,-0.29993716103742385,0.6187362441723826,2019-10-29 14:00:00,10,10,4
4.695583499931156,1.1150711833182445,-0.11549587781181103,-0.09882955632143697,0.7592242198415939,0.12398928559780487,0.6102846732335785,0.5749286047523761,0.12769342417146767,-0.3189571896007942,-0.11433628934297513,2019-10-27 00:00:00,10,5,1
4.695583481386485,1.1986244234020322,-0.18249895321817677,-0.09135774901876703,0.7613759127777493,0.12768316701123705,0.5969349183354069,0.4161890212199596,0.10106467502132588,-0.20117371558712926,-0.11307605416649702,2019-10-27 02:00:00,10,5,1
4.695583466365469,1.2067235267324863,-0.17747861658190411,-0.057425026285604086,0.8209569956455054,0.1267779487759716,0.5343219349973284,0.358662664415439,0.11660087836929811,-0.29894740426070243,-0.01671868026502099,2019-10-27 04:00:00,10,5,1
4.6955834175989155,1.3832089361268554,-0.2521563464282146,-0.03846963560630223,0.8605228153626889,0.12318280449790364,0.5870390530401945,0.24506536508976817,0.10888252533210196,-0.48892448950784395,0.011643326286770561,2019-10-27 06:00:00,10,5,1
4.695583430349272,1.34282566259255,-0.31008229084583505,-0.056010566261721184,0.8574932467418996,0.13079142365664198,0.5874182966022619,0.28119343259837126,0.11447932018629203,-0.27491437369267746,-0.10810544085374496,2019-10-27 08:00:00,10,5,1
4.6955834255064595,1.4165972949277834,-0.3415335703104013,-0.06633200507292547,0.836722382876212,0.12397276768556764,0.6185594293454665,0.3829442822293685,0.0013573901310088843,-0.2225524123942344,-0.1918565753850855,2019-10-27 10:00:00,10,5,1
4.695583369599449,1.3981221280071496,-0.28344756510187286,-0.06250067739996967,0.8586663841945315,0.14746872059848026,0.6965842653578802,0.49012572733840976,-0.10078631099399571,-0.39000352672970073,-0.3825967546369191,2019-10-27 12:00:00,10,5,1
4.69558339174257,1.0825591710078322,-0.2493288663515163,-0.08859707177130549,0.9314762412732617,0.1891791981360047,0.6861006174655732,0.6566559313788276,-0.06872257734592357,-0.3155944914120723,-0.4459267945565256,2019-10-27 14:00:00,10,5,1
4.695583356235379,1.0938205583279006,-0.12675880138306783,-0.12070378772505919,1.0028233320349103,0.2305935491175286,0.659111145859562,0.5800856993718767,-0.08145681715211783,-0.2550707764427107,-0.5682080043222894,2019-10-27 16:00:00,10,5,1
4.695583366915817,1.115576706068976,-0.07043714533978995,-0.11419758174143879,1.0033385505264119,0.2173927441203416,0.8619142998394345,-0.10398054807992407,0.13524477217702213,0.22891801725518446,-0.7689274830915469,2019-10-27 18:00:00,10,5,1
4.6955833232474875,1.1406336331662343,0.03980130351296929,-0.07072817306670387,0.8820508345697725,0.20684208009944527,0.6953551602320485,0.03759259403997384,0.15831309975948593,-0.36546599618925457,-0.5914262632822552,2019-10-27 20:00:00,10,5,2
4.6955833927254815,1.0176422972839636,0.18413838061360566,-0.09650800970572826,0.9538787264325372,0.20790895614336685,0.8636166814656849,-0.14135193867826212,-0.09766895353030502,-0.3206648104660995,-0.36852455666208395,2019-10-27 22:00:00,10,5,2
4.695583485124439,1.004125752969403,-0.21758160974198382,-0.146542453506756,0.8495025228613635,0.17000156005429856,0.7511160841133927,0.6167836470474237,-0.12673861191235414,-0.2953779376279152,-0.20788397190522423,2019-10-28 00:00:00,10,5,2
4.695583493986689,0.9261174317348876,-0.289788053363503,-0.12663950666086465,0.8796388798805088,0.1547291888284491,0.7496954593846623,0.6930197287050064,-0.24094899711870743,-0.37035011425640596,0.017974375924011077,2019-10-28 02:00:00,10,5,2
4.695583540154823,1.0303728391752185,-0.2056662542328197,-0.03156025483793512,0.751327726238325,0.16568826754192822,0.4102541738258846,0.3396194637320228,-0.2431615456824212,0.31135151939014094,0.2702561993553163,2019-10-28 04:00:00,10,5,2
4.695583510597947,1.1542800869458985,-0.25531586482260926,-0.040238215456255055,0.696603772013194,0.16514076371168251,0.46701794361759374,0.2999380295684868,-0.31713211267441854,0.322573607116162,0.2835760285735801,2019-10-28 06:00:00,10,5,2
4.6955835212366095,1.1035948693033921,-0.2902381496754425,-0.042702879138527994,0.7368524320572589,0.14413054185369178,0.4320788972908097,0.24972092201595297,-0.29285800849638366,0.2048529589458249,0.6030448929017171,2019-10-28 08:00:00,10,5,2
4.695583569475964,1.003973925342351,-0.3460877003701047,-0.07205979594949263,0.7301796038257539,0.053776403359183544,0.5743495443597715,0.35531875035426874,-0.24871526828825408,0.2881804119078262,0.5719016161508836,2019-10-28 10:00:00,10,5,2
4.695583460551049,1.0992158437267459,-0.32947143937572965,-0.006901255271368867,0.7901550352926788,-0.2912437542598054,0.7120865339800859,0.5674052053811,-0.3049977577113744,0.1608492188635927,0.5602318268609146,2019-10-28 12:00:00,10,5,2
4.695583520720747,1.2233906626975823,-0.3188528865381983,-0.032157406181960946,0.5702327593269518,0.13225972919340434,0.6502632060029769,0.5345062956328065,-0.2832401493594153,0.0932153719486053,0.4036246032316647,2019-10-28 14:00:00,10,5,2
4.695583505753797,1.2410695451306966,-0.13826041355307994,-0.04784686707887931,0.5763578214298295,0.09095884544499133,0.4920278272426786,0.38732023031116203,-0.1951903813558289,-0.03244612223658816,0.4411852612861753,2019-10-28 18:00:00,10,5,3
4.695583446475671,1.2820581759682208,-0.026551429397438486,0.004587072867014208,0.6968004032465732,-0.18603027791730242,0.42401948704289655,0.4195423069978019,-0.21437349988634513,0.1839557372633256,0.442272676034349,2019-10-28 20:00:00,10,5,3
4.695583564820283,0.9968398204925073,0.048930130905243785,-0.027143018782525452,0.5790327721190147,0.1216187780340161,0.38753927852597214,0.3577063181247515,-0.2523138787503243,0.20643993419737894,0.5440396689669837,2019-10-28 22:00:00,10,5,3
4.695583606189843,0.9549424959616516,0.029355479576683385,-0.03912965040241445,0.5579745595413391,0.07791973216237202,0.31767387917197143,0.2715779175928469,-0.05768874317481143,0.24127953699078297,0.5744265530803987,2019-10-29 00:00:00,10,5,3
4.695583582242129,1.088750386046358,-0.10372377552446443,-0.04419595224359274,0.5410152585303758,0.1068982707294005,0.36928003252051605,0.29316852021996775,0.010637437832255792,-0.06023153022698635,0.6067241017626546,2019-10-29 02:00:00,10,5,3
4.695583629416179,1.0257573329836864,-0.15193011969900516,-0.06284211184178634,0.5155416021301262,0.05621596851801203,0.355754416734837,0.32838782541177347,0.18177565153632647,-0.09549545665449866,0.5983733722973231,2019-10-29 04:00:00,10,5,3
4.695583617245086,1.0558604682123096,-0.20039245441387055,-0.05146468156976236,0.4679411129397882,0.13375857807711256,0.3815225293098165,0.5138318453845852,0.11792903276158118,-0.18070694311959534,0.541327239544947,2019-10-29 06:00:00,10,5,3
4.695583617914194,1.0867873554340821,-0.2426062327599563,-0.03012433310233198,0.4850297485373868,0.10079170257560255,0.47807455630825174,0.5105359253740391,0.14747468182389867,-0.07024094077466692,0.5366840967485955,2019-10-29 08:00:00,10,5,3
4.695583604566718,1.0667900760188953,-0.2954157901914596,-0.029052658589096225,0.4011940038340121,0.15244327482985487,0.49860954556415116,0.5671639186187774,0.16554996505541664,-0.4137893068351153,0.594410055498725,2019-10-29 10:00:00,10,5,3
4.695583543645779,1.0952655014920958,-0.29774919741564265,-1.9252335298325374e-4,0.3929585258992279,0.1782886150117099,0.5550140113495481,0.6410309842914799,0.05254555907319447,-0.5982152686359602,0.6437811274595218,2019-10-29 12:00:00,10,5,3
4.695583617194948,1.0990776244123888,-0.2856018498812257,-0.0105164905193873,0.37698406701887993,0.11029438522619772,0.4852283356651151,0.5521409070110981,0.12062048287753291,-0.23281930431904674,0.6154951062637568,2019-10-29 14:00:00,10,5,4
4.695583159787213,1.999400640516133,0.1910990516658133,2.0430656740777393,-0.3553656235373879,-0.18974209195592473,0.01951227800129285,-0.05578501757142762,0.5310759939085965,-0.1401721472722386,-0.12786864001690768,2019-04-30 00:00:00,1,0,1
4.695583270526835,1.9044449431448311,0.004739331945920355,1.8307943755982201,-0.2765991596920627,-0.012810566914289168,-0.09201352581879663,-0.03385457585653484,0.42375468962814916,-0.2120234223529731,-0.008732256879922295,2019-04-30 02:00:00,1,0,1
4.695583259637489,1.9000181456504754,-0.13392716303511643,1.7870996901807081,-0.10480465523458393,0.28660713843365104,-0.5913422283845595,0.11814557726142572,0.17113512140455134,-0.20389174307437652,0.20674275624762906,2019-04-30 04:00:00,1,0,1
4.695583135151866,2.339269471313871,-0.29430914321761525,1.7831212945989579,0.07360837565292322,-0.14047872545812967,-0.21095044089394843,0.22354894702265005,0.2660085575585399,-0.07675187167004838,-0.3756895069509306,2019-04-30 06:00:00,1,0,1
4.6955832662584776,2.025226556762948,-0.3489182893454099,1.3688858782367281,-0.15570271262672852,0.09013785142400754,-0.5252387449300564,0.11200345568372316,0.46275568115940813,-0.03587909280716317,-0.30693178334043403,2019-04-30 08:00:00,1,0,1
4.695583227368453,2.081222280627772,-0.4084843256818418,1.3106976639372037,-0.05649644405405496,0.14522567397142572,-0.7193668752520528,0.1404600471790607,0.4953514336839277,0.03612449370940918,-0.3526308060594482,2019-04-30 10:00:00,1,0,1
4.695583204720663,1.9969379418832154,-0.33382323937994385,1.4429077564969266,-0.14435284027155348,0.05108465023775399,-0.7737254331519088,0.14532853827784664,0.5414284435881562,-0.026134932682066125,0.14035119157484055,2019-04-30 12:00:00,1,0,1
4.695583173598821,2.111607846074692,-0.19251610323085155,1.3058549459479032,0.09613928756271839,0.1413232739439243,-0.9005898600077311,-0.029474469363786948,0.6343612356870839,0.019517517325497113,-0.44637062422544604,2019-04-30 14:00:00,1,0,1
4.695583218318396,2.04350528008844,-0.06015966920060789,1.3063679343058279,0.15050799310774277,0.0994789141050254,-1.0961498653331625,0.023178324754610014,0.5233244722711707,-0.10425152892604461,-0.4127897917687052,2019-04-30 16:00:00,1,0,1
4.695583283992765,1.9359621509902276,0.0991449952708302,1.2729050182937738,0.06522928366933012,0.017407408507035038,-0.866946681052958,-0.07988798326523172,0.2858069113912409,-0.17032505982113477,-0.13015893394027933,2019-04-30 18:00:00,1,0,1
4.69558314347143,1.2377559345367735,-0.22142352707419422,1.854927488760342,0.9729790396400995,-0.2058408813578101,-0.35013838369837136,0.2070053853661361,-0.014232063136904838,-0.10513609856034134,-0.050077466888403754,2019-05-07 14:00:00,1,0,10
4.695583109722305,1.2688766866877224,-0.12966006838379185,2.0348857176678248,0.8162011617919076,-0.049947584643011966,-0.36588375648965243,-0.1255673797804695,0.0017407039576695649,-0.1289338822418702,0.04136428200410314,2019-05-07 16:00:00,1,0,10
4.695583071954259,1.3295115342145678,0.023280897849486726,2.2707962768943024,0.8102177081532851,-0.2346806483737216,-0.7511823685647168,-0.02812994448287487,0.2361147524492605,-0.02332580308006027,-0.2168268046315437,2019-05-07 18:00:00,1,0,10
4.695583109873893,1.2897404396898025,0.021418405829142673,2.5238624667864538,0.8263053755314348,-0.06163227588110953,-0.8443361546084514,-0.029877979811633426,0.11230371233822478,-0.0676388861774263,-0.21455871633229007,2019-05-07 20:00:00,1,0,10
4.695583165541979,0.950273121718936,0.24002438252230152,2.197715886897895,0.7770501421732809,-0.09537966670725984,-0.49460243527455583,0.002757095697560996,-0.053933082941725274,-0.1673118178618468,-0.36917823922212,2019-05-07 22:00:00,1,0,10
4.695583197088632,0.9279237780004327,0.2455784682080444,2.041031104924639,0.826937667596121,-0.1432047760994296,-0.555406323335732,-0.014722142751881995,0.08017396198038318,-0.16235440975976412,-0.45054121502437805,2019-05-08 00:00:00,1,0,10
4.6955831603659135,0.799059442531409,0.18358880821985513,1.8365875126763798,0.8247606523899095,-0.10485147656528171,-0.1389831182599316,0.282460002047748,0.1694253426039013,-0.19809651677236617,-0.5855251649665161,2019-05-08 02:00:00,1,0,10
4.6955833019041675,0.6442717123578441,-0.07286559398025194,1.4865729636928031,0.21607773590022805,0.042316189912939284,0.06403650404522987,0.28195900628378523,0.02286882789193667,-0.1847100848184936,-0.35509176762653505,2019-05-08 04:00:00,1,0,10
4.695583327037551,0.5965631567595305,-0.25596494687667726,1.3349714395661052,0.22213710007735987,0.019916754988466345,0.07362848342963224,0.38942814720833757,-0.06892574784528782,-0.18122459101753197,-0.38720346018366636,2019-05-08 06:00:00,1,0,10
4.695583491287222,-0.07194012770990788,-0.19664966320205124,1.3341552288380831,-0.01624816593815892,-0.035733975571262455,-0.10826929371670235,0.2784336882170451,0.1844193318529791,0.5815705519933043,-0.39406263130475383,2019-05-08 08:00:00,1,0,10
4.695583403038439,0.4406034512467656,-0.41500370041364243,1.084499184621905,0.08565298547942435,0.12707371914500698,0.5589453665566455,0.38583632547297353,-0.4262338080804807,-0.4384435918201819,0.23581477589265454,2019-05-08 10:00:00,1,0,11
