1989-10-02,00:00:01,95.21792136543735
1989-10-03,00:00:01,95.21182566290764
1989-10-04,00:00:01,95.20572996037794
1989-10-05,00:00:01,95.20572996037794
1989-10-06,00:00:01,95.20572996037794
1989-10-07,00:00:01,95.19658640658336
1989-10-08,00:00:01,95.19658640658336
1989-10-09,00:00:01,95.19658640658336
1989-10-10,00:00:01,95.19049070405363
1989-10-11,00:00:01,95.18439500152392
1989-10-12,00:00:01,95.18439500152392
1989-10-13,00:00:01,95.17525144772934
1989-10-14,00:00:01,95.16915574519963
1989-10-15,00:00:01,95.16915574519963
1989-10-16,00:00:01,95.16915574519963
1989-10-17,00:00:01,95.15696434014019
1989-10-18,00:00:01,95.14782078634562
1989-10-19,00:00:01,95.13867723255106
1989-10-20,00:00:01,95.13258153002133
1989-10-21,00:00:01,95.13258153002133
1989-10-22,00:00:01,95.13258153002133
1989-10-23,00:00:01,95.11734227369703
1989-10-24,00:00:01,95.11124657116733
1989-10-25,00:00:01,95.11124657116733
1989-10-26,00:00:01,95.11124657116733
1989-10-27,00:00:01,95.10210301737274
1989-10-28,00:00:01,95.10210301737274
1989-10-29,00:00:01,95.10210301737274
1989-10-30,00:00:01,95.09600731484304
1989-10-31,00:00:01,95.12648582749162
1989-11-01,00:00:01,95.12648582749162
1989-11-02,00:00:01,95.11734227369703
1989-11-03,00:00:01,95.11124657116733
1989-11-04,00:00:01,95.11124657116733
1989-11-05,00:00:01,95.11124657116733
1989-11-06,00:00:01,95.10210301737274
1989-11-07,00:00:01,95.11124657116733
1989-11-08,00:00:01,95.10210301737274
1989-11-09,00:00:01,95.09600731484304
1989-11-10,00:00:01,95.0899116123133
1989-11-11,00:00:01,95.09600731484304
1989-11-12,00:00:01,95.0899116123133
1989-11-13,00:00:01,95.0899116123133
1989-11-14,00:00:01,95.0899116123133
1989-11-15,00:00:01,95.0899116123133
1989-11-16,00:00:01,95.07467235598902
1989-11-17,00:00:01,95.06552880219444
1989-11-18,00:00:01,95.05943309966473
1989-11-19,00:00:01,95.05943309966473
1989-11-20,00:00:01,95.05943309966473
1989-11-21,00:00:01,95.05943309966473
1989-11-22,00:00:01,95.05943309966473
1989-11-23,00:00:01,95.06552880219444
1989-11-24,00:00:01,95.06552880219444
1989-11-25,00:00:01,95.06552880219444
1989-11-26,00:00:01,95.05943309966473
1989-11-27,00:00:01,95.05943309966473
1989-11-28,00:00:01,95.05028954587016
1989-11-29,00:00:01,95.04419384334045
1989-11-30,00:00:01,95.04419384334045
1989-12-01,00:00:01,95.04419384334045
1989-12-02,00:00:01,95.03809814081072
1989-12-03,00:00:01,95.02895458701614
1989-12-04,00:00:01,95.02895458701614
1989-12-05,00:00:01,95.02895458701614
1989-12-06,00:00:01,95.02895458701614
1989-12-07,00:00:01,95.01371533069187
1989-12-08,00:00:01,95.00761962816213
1989-12-09,00:00:01,95.00761962816213
1989-12-10,00:00:01,95.00761962816213
1989-12-11,00:00:01,95.00761962816213
1989-12-12,00:00:01,94.9832368180433
1989-12-13,00:00:01,94.99238037183785
1989-12-14,00:00:01,94.99238037183785
1989-12-15,00:00:01,94.9832368180433
1989-12-16,00:00:01,94.97104541298386
1989-12-17,00:00:01,94.97104541298386
1989-12-18,00:00:01,94.97104541298386
1989-12-19,00:00:01,94.96190185918927
1989-12-20,00:00:01,94.95580615665955
1989-12-21,00:00:01,94.95580615665955
1989-12-22,00:00:01,94.94056690033526
1989-12-23,00:00:01,94.93142334654067
1989-12-24,00:00:01,94.94056690033526
1989-12-25,00:00:01,94.94056690033526
1989-12-26,00:00:01,94.93142334654067
1989-12-27,00:00:01,94.93142334654067
1989-12-28,00:00:01,94.93142334654067
1989-12-29,00:00:01,94.93142334654067
1989-12-30,00:00:01,94.92532764401096
1989-12-31,00:00:01,94.93142334654067
1990-01-01,00:00:01,94.94056690033526
1990-01-02,00:00:01,94.94056690033526
1990-01-03,00:00:01,94.94056690033526
1990-01-04,00:00:01,94.94056690033526
1990-01-05,00:00:01,94.94056690033526
1990-01-06,00:00:01,94.94056690033526
1990-01-07,00:00:01,94.94056690033526
1990-01-08,00:00:01,94.94056690033526
1990-01-09,00:00:01,94.94056690033526
1990-01-10,00:00:01,94.94056690033526
1990-01-11,00:00:01,94.94056690033526
1990-01-12,00:00:01,94.91008838768667
1990-01-13,00:00:01,94.91008838768667
1990-01-14,00:00:01,94.91008838768667
1990-01-15,00:00:01,94.91008838768667
1990-01-16,00:00:01,94.91008838768667
1990-01-17,00:00:01,94.91008838768667
1990-01-18,00:00:01,94.92532764401096
1990-01-19,00:00:01,95.03809814081072
1990-01-20,00:00:01,95.09905516610789
1990-01-21,00:00:01,95.24839987808595
1990-01-22,00:00:01,95.33373971350197
1990-01-23,00:00:01,95.36421822615056
1990-01-24,00:00:01,95.37945748247485
1990-01-25,00:00:01,95.39164888753427
1990-01-26,00:00:01,95.42212740018286
1990-01-27,00:00:01,95.4343188052423
1990-01-28,00:00:01,95.4343188052423
1990-01-29,00:00:01,95.44955806156659
1990-01-30,00:00:01,95.46479731789087
1990-01-31,00:00:01,95.46479731789087
1990-02-01,00:00:01,95.47698872295031
1990-02-02,00:00:01,95.56232855836636
1990-02-03,00:00:01,95.6903383114904
1990-02-04,00:00:01,95.80615665955501
1990-02-05,00:00:01,95.88235294117646
1990-02-06,00:00:01,95.90368790003048
1990-02-07,00:00:01,95.9097836025602
1990-02-08,00:00:01,95.9311185614142
1990-02-09,00:00:01,95.96464492532765
1990-02-10,00:00:01,96.00121914050592
1990-02-11,00:00:01,96.00121914050592
